feed_product_type,item_sku,brand_name,item_name,manufacturer,part_number,item_type,fit_type,standard_price,quantity,item_package_quantity,condition_type,number_of_items,main_image_url,other_image_url1,other_image_url2,other_image_url3,swatch_image_url,parent_child,parent_sku,relationship_type,variation_theme,update_delete,product_subtype,product_description,inner_material_type,outer_material_type,sole_material,model,oe_manufacturer,department_name,style_keywords,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,target_audience_keywords,generic_keywords,list_price
autopart,LZTR5AGP/3381&-82,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SE PLUS 2005-2005 3.8L/230,NGK,DZNGK-22168,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/230",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SE PLUS,2005,2005,V6,3.8L/230, V6,",45.75
autopart,LZTR5AGP/3381&-83,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SPORT 2001-2003 3.3L/201,NGK,DZNGK-22169,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.3L/201",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SPORT,2001,2003,V6,3.3L/201, V6,",45.75
autopart,LZTR5AGP/3381&-84,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SPORT 2001-2003 3.8L/230,NGK,DZNGK-22170,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/230",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SPORT,2001,2003,V6,3.8L/230, V6,",45.75
autopart,LZTR5AGP/3381&-85,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SXT 2004-2008 3.8L/230,NGK,DZNGK-22171,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/230",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SXT,2004,2008,V6,3.8L/230, V6,",45.75
autopart,LZTR5AGP/3381&-86,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SXT 2005-2005 3.3L/201,NGK,DZNGK-22172,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.3L/201",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SXT,2005,2005,V6,3.3L/201, V6,",45.75
autopart,LZTR5AGP/3381&-87,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE GRAND CARAVAN SXT 2009-2010 3.8L/231,NGK,DZNGK-22173,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 3.8L/231",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,GRAND CARAVAN,SXT,2009,2010,V6,3.8L/231, V6,",45.75
autopart,LZTR5AGP/3381&-88,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE INTREPID BASE 1998-2000 2.7L/167,NGK,DZNGK-22174,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,INTREPID,BASE,1998,2000,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-89,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE INTREPID ES 1998-2001 2.7L/167,NGK,DZNGK-22175,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,INTREPID,ES,1998,2001,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-90,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE INTREPID R/T 2001-2001 2.7L/167,NGK,DZNGK-22176,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,INTREPID,R/T,2001,2001,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-91,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE INTREPID SE 2001-2004 2.7L/167,NGK,DZNGK-22177,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,INTREPID,SE,2001,2004,V6,2.7L/167, V6,",45.75
autopart,LZTR5AGP/3381&-92,NGK,NGK G-Power Platinum Spark Plug LZTR5AGP (6 Pack) for DODGE MAGNUM SE 2005-2008 2.7L/167,NGK,DZNGK-22178,automotive-ignition-products,,30.50,5,1,New,1,http://midnightautos.com/wp-content/uploads/2019/04/ngkp6c.png,,,,,,,,,,,"These G-Power Platinum spark plugs deliver the power and quality that you expect from NGK. The fine pure-platinum electrode tip remains virtually unchanged and reaches self-cleaning temperatures to deliver longer durability and optimum performance. Compared to conventional plugs, G-Power plugs deliver better starts, superior acceleration, and greater fuel economy. Shorty Spark Plug: No. Resistor: Yes. Manufacturer Heat Range: 5. Electrode Tip Material: Platinum. Electrode Core Material: Copper. Insulator Type: Projected. Spark Plug Thread Size: 14mm. Spark Plug Reach: 0.984 in. Spark Plug Seat Style: Tapered. Wrench Diameter: 5/8 in. Ground Strap Quantity: One",,,,,,,,"Engine V6,  Engine Size 2.7L/167",Engine Family Mopar V6,Trivalent metal plating provides superior anti-corrosion and anti-seizing properties. Corrugated ribs prevent flashover. Trapezoid cut ground electrode reduces quenching.,"Copper core aids in heat removal. Triple seals prevent leakage. Pure alumina silicate ceramic insulator, provides superior strength and better heat transfer. Fine wire platinum tipped center electrode reduces required voltage for better starts, superior acceleration and increased fuel economy",Sold In 6 Pack,Consumer Audience,"NGK,G-Power Platinum,DODGE,MAGNUM,SE,2005,2008,V6,2.7L/167, V6,",45.75
